1 214407.7985600000 4373143.9553200000    CELLID X_LOC Y_LOC   
2 214497.7985600000 4373143.9553200000    
3 214587.7985600000 4373143.9553200000    
4 214677.7985600000 4373143.9553200000    
5 214767.7985600000 4373143.9553200000    
6 214857.7985600000 4373143.9553200000    
7 214947.7985600000 4373143.9553200000    
8 215037.7985600000 4373143.9553200000    
9 215127.7985600000 4373143.9553200000    
10 215217.7985600000 4373143.9553200000  
11 215307.7985600000 4373143.9553200000  
12 215397.7985600000 4373143.9553200000  
13 215487.7985600000 4373143.9553200000  
14 215577.7985600000 4373143.9553200000  
15 215667.7985600000 4373143.9553200000  
16 215757.7985600000 4373143.9553200000  
17 215847.7985600000 4373143.9553200000  
18 215937.7985600000 4373143.9553200000  
19 216027.7985600000 4373143.9553200000  
20 216117.7985600000 4373143.9553200000  
21 216207.7985600000 4373143.9553200000  
22 216297.7985600000 4373143.9553200000  
23 216387.7985600000 4373143.9553200000  
24 216477.7985600000 4373143.9553200000  
25 216567.7985600000 4373143.9553200000  
26 216657.7985600000 4373143.9553200000  
27 216747.7985600000 4373143.9553200000  
28 216837.7985600000 4373143.9553200000  
29 216927.7985600000 4373143.9553200000  
30 217017.7985600000 4373143.9553200000  
31 217107.7985600000 4373143.9553200000  
32 217197.7985600000 4373143.9553200000  
33 217287.7985600000 4373143.9553200000  
34 217377.7985600000 4373143.9553200000  
35 217467.7985600000 4373143.9553200000  
36 217557.7985600000 4373143.9553200000  
37 217647.7985600000 4373143.9553200000  
38 217737.7985600000 4373143.9553200000  
39 217827.7985600000 4373143.9553200000  
40 217917.7985600000 4373143.9553200000  
41 218007.7985600000 4373143.9553200000  
42 218097.7985600000 4373143.9553200000  
43 218187.7985600000 4373143.9553200000  
44 218277.7985600000 4373143.9553200000  
45 218367.7985600000 4373143.9553200000  
46 218457.7985600000 4373143.9553200000  
47 218547.7985600000 4373143.9553200000  
48 218637.7985600000 4373143.9553200000  
49 218727.7985600000 4373143.9553200000  
50 218817.7985600000 4373143.9553200000  
51 218907.7985600000 4373143.9553200000  
52 218997.7985600000 4373143.9553200000  
53 219087.7985600000 4373143.9553200000  
54 219177.7985600000 4373143.9553200000  
55 219267.7985600000 4373143.9553200000  
56 219357.7985600000 4373143.9553200000  
57 219447.7985600000 4373143.9553200000  
58 219537.7985600000 4373143.9553200000  
59 219627.7985600000 4373143.9553200000  
60 219717.7985600000 4373143.9553200000  
61 219807.7985600000 4373143.9553200000  
62 219897.7985600000 4373143.9553200000  
63 219987.7985600000 4373143.9553200000  
64 220077.7985600000 4373143.9553200000  
65 220167.7985600000 4373143.9553200000  
66 220257.7985600000 4373143.9553200000  
67 220347.7985600000 4373143.9553200000  
68 220437.7985600000 4373143.9553200000  
69 220527.7985600000 4373143.9553200000  
70 220617.7985600000 4373143.9553200000  
71 220707.7985600000 4373143.9553200000  
72 220797.7985600000 4373143.9553200000  
73 220887.7985600000 4373143.9553200000  
74 220977.7985600000 4373143.9553200000  
75 221067.7985600000 4373143.9553200000  
76 221157.7985600000 4373143.9553200000  
77 221247.7985600000 4373143.9553200000  
78 221337.7985600000 4373143.9553200000  
79 221427.7985600000 4373143.9553200000  
80 214407.7985600000 4373053.9553200000  
81 214497.7985600000 4373053.9553200000  
82 214587.7985600000 4373053.9553200000  
83 214677.7985600000 4373053.9553200000  
84 214767.7985600000 4373053.9553200000  
85 214857.7985600000 4373053.9553200000  
86 214947.7985600000 4373053.9553200000  
87 215037.7985600000 4373053.9553200000  
88 215127.7985600000 4373053.9553200000  
89 215217.7985600000 4373053.9553200000  
90 215307.7985600000 4373053.9553200000  
91 215397.7985600000 4373053.9553200000  
92 215487.7985600000 4373053.9553200000  
93 215577.7985600000 4373053.9553200000  
94 215667.7985600000 4373053.9553200000  
95 215757.7985600000 4373053.9553200000  
96 215847.7985600000 4373053.9553200000  
97 215937.7985600000 4373053.9553200000  
98 216027.7985600000 4373053.9553200000  
99 216117.7985600000 4373053.9553200000  
100 216207.7985600000 4373053.9553200000  
101 216297.7985600000 4373053.9553200000  
102 216387.7985600000 4373053.9553200000  
103 216477.7985600000 4373053.9553200000  
104 216567.7985600000 4373053.9553200000  
105 216657.7985600000 4373053.9553200000  
106 216747.7985600000 4373053.9553200000  
107 216837.7985600000 4373053.9553200000  
108 216927.7985600000 4373053.9553200000  
109 217017.7985600000 4373053.9553200000  
110 217107.7985600000 4373053.9553200000  
111 217197.7985600000 4373053.9553200000  
112 217287.7985600000 4373053.9553200000  
113 217377.7985600000 4373053.9553200000  
114 217467.7985600000 4373053.9553200000  
115 217557.7985600000 4373053.9553200000  
116 217647.7985600000 4373053.9553200000  
117 217737.7985600000 4373053.9553200000  
118 217827.7985600000 4373053.9553200000  
119 217917.7985600000 4373053.9553200000  
120 218007.7985600000 4373053.9553200000  
121 218097.7985600000 4373053.9553200000  
122 218187.7985600000 4373053.9553200000  
123 218277.7985600000 4373053.9553200000  
124 218367.7985600000 4373053.9553200000  
125 218457.7985600000 4373053.9553200000  
126 218547.7985600000 4373053.9553200000  
127 218637.7985600000 4373053.9553200000  
128 218727.7985600000 4373053.9553200000  
129 218817.7985600000 4373053.9553200000  
130 218907.7985600000 4373053.9553200000  
131 218997.7985600000 4373053.9553200000  
132 219087.7985600000 4373053.9553200000  
133 219177.7985600000 4373053.9553200000  
134 219267.7985600000 4373053.9553200000  
135 219357.7985600000 4373053.9553200000  
136 219447.7985600000 4373053.9553200000  
137 219537.7985600000 4373053.9553200000  
138 219627.7985600000 4373053.9553200000  
139 219717.7985600000 4373053.9553200000  
