6
runoff 1
basin_cfs 1
basin_ssflow_cfs 1
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_dunnian 1
135 1983 2 12 0 0 0   8.100E+00  9.755E+01  8.919E+01 -2.272E+00  6.083E+00  2.117E-02
136 1983 2 13 0 0 0   9.600E+00  5.317E+01  4.802E+01 -2.470E+00  2.675E+00  9.264E-03
137 1983 2 14 0 0 0   7.900E+00  1.695E+01  1.440E+01 -2.440E+00  1.163E-01  4.077E-04
138 1983 2 15 0 0 0   7.400E+00  1.710E+01  1.444E+01 -2.297E+00  3.651E-01  1.280E-03
139 1983 2 16 0 0 0   7.100E+00  1.598E+01  1.348E+01 -2.189E+00  3.014E-01  1.056E-03
140 1983 2 17 0 0 0   7.200E+00  1.480E+01  1.233E+01 -2.105E+00  3.656E-01  1.281E-03
141 1983 2 18 0 0 0   7.600E+00  5.868E+01  5.348E+01 -2.212E+00  2.994E+00  1.041E-02
142 1983 2 19 0 0 0   7.100E+00  1.331E+01  1.101E+01 -2.240E+00  6.005E-02  2.104E-04
143 1983 2 20 0 0 0   6.900E+00  1.388E+01  1.145E+01 -2.133E+00  2.954E-01  1.035E-03
144 1983 2 21 0 0 0   6.800E+00  1.384E+01  1.150E+01 -2.058E+00  2.766E-01  9.693E-04
145 1983 2 22 0 0 0   7.000E+00  1.340E+01  1.103E+01 -2.001E+00  3.676E-01  1.287E-03
146 1983 2 23 0 0 0   7.400E+00  1.279E+01  1.041E+01 -1.958E+00  4.175E-01  1.461E-03
147 1983 2 24 0 0 0   7.700E+00  1.253E+01  1.018E+01 -1.927E+00  4.230E-01  1.480E-03
148 1983 2 25 0 0 0   7.800E+00  1.306E+01  1.070E+01 -1.936E+00  4.157E-01  1.444E-03
149 1983 2 26 0 0 0   7.500E+00  1.246E+01  1.012E+01 -1.932E+00  4.065E-01  1.413E-03
150 1983 2 27 0 0 0   7.400E+00  1.191E+01  9.596E+00 -1.921E+00  3.979E-01  1.385E-03
151 1983 2 28 0 0 0   7.800E+00  1.364E+01  1.129E+01 -1.954E+00  3.969E-01  1.366E-03
152 1983 3 1 0 0 0   1.000E+01  5.191E+01  4.676E+01 -2.194E+00  2.963E+00  1.027E-02
153 1983 3 2 0 0 0   9.200E+00  2.536E+01  2.173E+01 -2.322E+00  1.303E+00  4.519E-03
154 1983 3 3 0 0 0   8.800E+00  1.400E+01  1.171E+01 -2.231E+00  5.671E-02  1.987E-04
155 1983 3 4 0 0 0   8.300E+00  1.431E+01  1.180E+01 -2.125E+00  3.859E-01  1.352E-03
156 1983 3 5 0 0 0   8.100E+00  1.359E+01  1.120E+01 -2.046E+00  3.433E-01  1.203E-03
157 1983 3 6 0 0 0   8.000E+00  1.232E+01  9.961E+00 -1.983E+00  3.779E-01  1.324E-03
158 1983 3 7 0 0 0   8.400E+00  2.582E+01  2.192E+01 -2.092E+00  1.809E+00  6.299E-03
159 1983 3 8 0 0 0   9.400E+00  1.105E+01  8.953E+00 -2.054E+00  4.459E-02  1.562E-04
160 1983 3 9 0 0 0   1.100E+01  1.192E+01  9.611E+00 -1.995E+00  3.100E-01  1.085E-03
161 1983 3 10 0 0 0   1.300E+01  1.146E+01  9.226E+00 -1.954E+00  2.833E-01  9.911E-04
162 1983 3 11 0 0 0   1.400E+01  2.593E+01  2.190E+01 -2.082E+00  1.948E+00  6.784E-03
163 1983 3 12 0 0 0   1.400E+01  2.659E+01  2.325E+01 -2.179E+00  1.159E+00  4.021E-03
